dataset,news_id,rating,title,original_title,news_source,source_link,review_link,criterio_idx,pergunta,resposta,explicacao
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,3,Does the story adequately explain/quantify the harms of the intervention?,Not Satisfactory,"1clip_filelist.xml""/>



The story does not mention any potential harms of either the spinal tap procedure itself or from the interpretation of the test results. The spinal tap harms include pain and bleeding. The harms of the test could include insurance or employment discrimination, as well as the consequences of mistaken diagnoses."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,4,Does the story seem to grasp the quality of the evidence? ,Not Satisfactory,"1clip_filelist.xml""/>



 
This brief story includes the key results of the study, including the percentage of study participants who had a biomarker pattern associated with Alzheimer’s Disease. However, while the story reports that the participants who had severe memory impairment at the start of the study and then developed Alzheimer’s Disease within five years all had the “disease” biomarker pattern, it does not make clear that there were also participants who had the “disease” pattern and yet did not develop Alzheimer’s during the course of the study. The failure to note the relative lack of specificity of the test methods detracts significantly from the quality of the story.  
"
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,5,Does the story commit disease-mongering?,Not Satisfactory,"1clip_filelist.xml""/>



 
Without attribution, this story states that 26 million people worldwide have Alzheimer’s Disease. By contrast, the World Health Organization puts the global figure at 18 million people. The Alzheimer’s Association says that 5 million American’s have the disease. Some caution should be used when considering estimates by advocacy organizations. The Alzheimer’s Association estimates that the number of cases will increase by more than 50 percent over the next two decades, but it should be noted that two decades ago the group estimated the disease affected more than 4 million Americans.
 
Reference:
ALZHEIMER’S DISEASE : The Brain Killer
http://www.searo.who.int/en/Section1174/Section1199/Section1567/Section1823_8066.htm
 "
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,6,Does the story use independent sources and identify conflicts of interest?,Not Satisfactory,"1clip_filelist.xml""/>



The story does not include comments from an independent source and it fails to tell readers that several of the study authors are or were employees of the company that developed key components of the test. It also does not mention that the study was funded by an institute that receives funding from pharmaceutical companies, including the company that makes the test."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,7,Does the story compare the new approach with existing alternatives?,Not Satisfactory,"1clip_filelist.xml""/>



This story does not mention that brain scans are also being tested for their ability to aid in the diagnosis of Alzheimer’s Disease."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,8,Does the story establish the availability of the treatment/test/product/procedure?,Not Satisfactory,"1clip_filelist.xml""/>



This story does not point out the hurdles that need to be cleared before this sort of spinal fluid test for Alzheimer’s Disease could be considered for use outside of research trials, so readers may get an unrealistic sense of how soon it might enter routine clinical use."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,9,Does the story establish the true novelty of the approach?,Satisfactory,"1clip_filelist.xml""/>



The story notes that this study is the latest to show that spinal fluid testing “is useful in diagnosing Alzheimer’s disease,” thus indicating it is not the first such report."
HealthStory,story_reviews_01468,1,Spinal fluid proteins can help diagnose Alzheimer’s,Spinal fluid proteins can help diagnose Alzheimer’s,Reuters Health,http://www.Reuters.com/article/idUSTRE6784I020100810,https://www.healthnewsreview.org/review/3058/,10,Does the story appear to rely solely or largely on a news release?,Not Applicable,Not applicable because we can’t be sure of the extent to which the story may have relied on a news release.  No quotes from an interview were included – only a quote from the journal article.  
HealthStory,story_reviews_01469,3,Quick brain scan could screen for autism,Quick brain scan could screen for autism,Reuters Health,http://www.Reuters.com/article/idUSTRE6795I420100810,https://www.healthnewsreview.org/review/3062/,1,Does the story adequately discuss the costs of the intervention?,Not Satisfactory,
HealthStory,story_reviews_01469,3,Quick brain scan could screen for autism,Quick brain scan could screen for autism,Reuters Health,http://www.Reuters.com/article/idUSTRE6795I420100810,https://www.healthnewsreview.org/review/3062/,2,Does the story adequately quantify the benefits of the treatment/test/product/procedure?,Not Satisfactory,"Many of the deficiencies discussed above in the ""Evidence"" criterion could also be applied to this criterion. Importantly, the story didn’t do enough to call attention to the small and highly selected sample of patients, which likely biases the results towards greater accuracy than what would be observed in a larger and more diverse sample. There was also inadequate acknowledgment of the fact that this was a study of adults whereas the real need is for diagnostic tool for use in children. Yes, it was acknowledged that the childrens’ studies hadn’t been done but the outcome of these not-yet-done studies was almost treated as a fait accompli. Lastly, we would like to have seen some discussion of a somewhat subtle but important issue that wasn’t addressed. That is, whenever we diagnose a condition with new technology, the group of individuals identified as having the condition, in this case autism, will change. Some previously undiagnosed children will be labeled with autism and some previously labeled with autism will be told that this is not the diagnosis. In addition, the severity of the disease may change (a more sensitive test will likely identify milder cases). Anytime the spectrum of disease changes, we have to ask ourselves, Will the treatments produce the same benefits and harms? Since benefits are often smaller for individuals with milder disease but the adverse effects are the same, the risk benefit ratio often increases with the more sensitive test.    "
