Titulo,Subtitulo,Noticia,Categoria,Data,Autor,URL,Classe
Cruzeiro com 5 casos de coronavírus a bordo não consegue atracar no Caribe  ,,cruzeiro transatlântico causar impasse diplomático caribe passageiro e o o caso confirmar coronavírus o bordar o embarcação conseguir autorização país atracar o ms breamer pertencer empresar britânico fred olsen cruise lenir e carregar passageiro e membro tripulação o cnn o o passageiro e membro tripulação isolamento apresentar sintoma gripar o navio dever parar repúblico dominicano dia fevereiro impedir relatar caso influenza abordar parar dia março martinho passageiro desembarcar e voar voltar o casar passageiro embarcar rumar jamaica passar caribe ocidental e américa central o itinerário dever seguir o costa rico panamá colômbio curaçao e chegar o barbar dia março dia pessoa viagem anterior e voltar casar diagnosticar coronavírus,saúde,15/03/2020 16h24 ,15/03/2020 16h24 ,https://noticias.uol.com.br/internacional/ultimas-noticias/2020/03/15/cruzeiro-com-5-casos-de-coronavirus-a-bordo-nao-consegue-atracar-no-caribe.htm,1
Paulistanos lotam cinema para ver 'Mulher-Maravilha': 'Mais seguro que bar'  ,,estreia aguardar ano mulher-maravilha provavelmente o bilheteria prejudicar onda covid-19 oficiar ingresso vendido sair segunda-feira o índice doença bater caso capital paulistano lotar hoje cinema conferir o longo herói dc comic interpretar gal gadot o filmar estrear quinta-feira exibir cinema capital paulista n sábado o ingresso esgotar pré-venda online,saúde,19/12/2020 22h14 ,Anahi Martinho,https://www.uol.com.br/splash/noticias/2020/12/19/paulistanos-lotam-cinema-para-ver-mulher-maravilha-mais-seguro-que-bar.htm,1
Documento da OCDE reforça importância da inclusão de mão de obra sênior,Mudança demográfica obrigará empregadores a rever políticas de admissão e retenção de funcionários,comedir o jornal britânico “ the guardian ” publicar reportagem o covid-19 atropelar pessoa acima ano caminhão desgovernar – o afetado pandemia perder o empregar n faixar etário correr o riscar enfrentar período mercar trabalhar parir jovem o quadrar insegurança financeiro agravante o aposentadoria ficar comprometido e haver recuperar e recompor algum reservar o velhice o contingente o economista ana amelia camarano chamar “ nem-nem ” empregar aposentar assunto temer blog o ocde organização o cooperação e desenvolvimento econômico reunir quase país publicar ano passar guiar promover o inclusão forçar trabalhar maduro o título “ viver aprender e ganhar ” “ living learning and earning longer ” lembrar voltar pessoa mundo desenvolver ano o mudança demográfico forçosamente obrigar empregador rever político admissão e retenção mão obrar – e ambientar multigeracionais chance obter sucesso conseguir agregar diferente talento e experiência executivo afirmar entender o diversidade o implementação ações efetivas aquém necessário processo recrutamento discriminar candidato maduro programar treinamento contingente sênior preparação o aposentadoria informação planejamento financeiro e opção o diminuição gradativo carga horário estudo mostrar o discriminação idade custar o unir bilião dólar avaliação carreira meia-idade funcionar instrumento eficiente e dispendioso capacitar funcionário o ocupar função empresar aliás diversidade dever indicador medir o desempenhar organização enfatizar o documentar evidência o eficácia aumentar haver dedicar fiscalização e prestação contar mudança posto prático comitê gerência diretoria taxar natalidade e o aumentar longevidade o e diminuir o acima expansão – tratar desperdiçar o capital intelectual sênior garantir mão obrar o país,ciência, 18/02/2021 06h00 , Rio de Janeiro ,https://g1.globo.com/bemestar/blog/longevidade-modo-de-usar/post/2021/02/18/documento-da-ocde-reforca-importancia-da-inclusao-de-mao-de-obra-senior.ghtml,1
Comissão Europeia pede desculpas a Itália por resposta ao coronavírus  ,,ursula von der leyen o presidente comissão europeu o parlamentar união europeu publicar hoje jornal o repubblica importante itália pedir desculpar o o país o união europeu lidar o crise coronavírus perceber derrotar pandemia junto união prejudicial e evitar referir o país bloco e acrescentar hoje o europa unir o o itália o respostar união europeu crise coronavírus itália criticar país o itália pedir ajudar econômica o país rico lidar o crise alemanha holanda e áustria recusar contar alto taxar endividamento país,saúde,02/04/2020 15h51 ,02/04/2020 15h51 ,https://noticias.uol.com.br/internacional/ultimas-noticias/2020/04/02/comissao-europeia-pede-desculpas-a-italia-por-resposta-ao-coronavirus.htm,1
Reino Unido endurece confinamento em Leicester após surto de novo coronavírus,Lojas e escolas voltarão a fechar. Aglomerações em praias na semana passada geram temor de novas ondas da Covid-19.,o governar reinar unir anunciar n segunda-feira confinar novamente leicester dever o numeroso caso positivo coronavírus relatar cidade localizar centrar inglaterra o retomar medir restritivo loja essencial abrir mear junho fechar novamente o terça-feira e escola o o ministrar saudar matt hancock câmara comum autoridade saudar leicester registrar caso covid-19 semana considerar o período o início epidemiar país o cidade quase registro coronavírus acordar universidade johns hopkins o reinar unir registrar caso coronavírus n o morte covid-19 país superar,saúde, 29/06/2020 19h18 , Por G1 ,https://g1.globo.com/mundo/noticia/2020/06/29/reino-unido-endurece-confinamento-em-leicester-apos-surto-de-novo-coronavirus.ghtml,1
Proposta 'em cima da hora' de Guedes dificulta acordo para votar Fundeb  ,,o decisão governar sugerir o líder partidário câmara deputar mudança pec proposto emendar constituição 15/15 tornar permanente o fundeb fundir nacional desenvolvimento educação básico dificultar acordar o aprovação proposto o pec começar o debatido plenário casar hoje o fundeb corresponder o recurso educação básico público brasileiro e prorrogar deixar existir dezembro d ano o líder pt deputar ênio verri pt-pr haver divergência o texto construir relator deputar professorar dorinha seabra rezende dem-to e o o governar esperar aprovar o governar apresentar algum o debater e horar apresentar destaque e emendar ruim o educação verri,saúde,20/07/2020 16h39Atualizada em 20/07/2020 17h50 ,20/07/2020 16h39Atualizada em 20/07/2020 17h50 ,https://educacao.uol.com.br/noticias/2020/07/20/proposta-em-cima-da-hora-de-guedes-dificulta-acordo-para-votar-fundeb.htm,1
Prefeitura do Rio prorroga fechamento das escolas até 3 de julho  ,,o prefeito rir janeiro marcelo crivella republicano decidir manter escola municipal fechar o decisão vir edição extra diário oficial publicar noite dia o cidade o planar reabertura gradual atividades suspenso pandemia coronavírus o previsão escola reaberto julho o retomar atividades educação planejada o fase planar prefeitura o princípio fase duração dia entanto casar o epidemiar voltar o agravar capital fase estendido o reabertura escola o prefeitura prever série restrição voltar o funcionar creche municipal criança o ano comprovação pai trabalhar retomar atividades escola público e privar 5º o o 9º ano rodízio evitar aglomeração,saúde,03/06/2020 10h01 ,03/06/2020 10h01 ,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/06/03/prefeitura-do-rio-prorroga-fechamento-escolas.htm,1
"

Morto fumando em caminhão mostra que pandemia é uma fraude #boato 
","Boato – Estavam preparando o teatro com diversos mortos por Covid-19 em cima de um caminhão. Porém, homem morto fumando mostra que a pandemia é uma fraude.",fraudemia preparar o cena terrível morto gravar esperar morto fraudemia fumar gerar medo povopreparando o cenário filmar o quantidade morto contar morto fumar o mídia esquerda!estavam preparar pra imprensar contar defunto fumar kkkkkk o globo contratar figurante … imprensar militante preparar o trampa mentir observar o “ defunto ” fumar,saúde,31/03/2021,"
Edgard Matsuki ",https://www.boatos.org/saude/morto-fumando-caminhao-mostra-pandemia-uma-fraude.html,0
Estudo distorce dados para dizer que países que usaram a hidroxicloroquina tiveram 75% menos mortes pela covid-19,,o pesquisar anônima e manipular divulgar site extrema-direita histórico publicação conteúdo distorcido,saúde,2020/10/01,Comprova,https://projetocomprova.com.br/publicações/estudo-distorce-dados-para-dizer-que-paises-que-usaram-a-hidroxicloroquina-tiveram-75-menos-mortes-pela-covid-19/,0
Saúde anuncia acordo com Butantan por 46 mi de doses da CoronaVac até abril  ,,o ministrar saudar general eduardo pazuello anunciar assinar hoje contratar o instituto butantan paulo receber milhão dose coronavac abril e milhão o ano chegar o total milhão o vacinar demonstrar eficácia o covid-19 teste produzir butantan juntar chinês sinovac life science o butantan o o fornecedor ministério comprar tornar r$ bilião vacinar butantan ano o cliente butantan instituição enfatizar o ministrar exaltar o governar o fiocruz fundação oswaldo cruz o anúncio pazuello durante coletiva palácio planalto o medir provisório editar bolsonaro relativo comprar insumo e vacinar o covid-19 o mp possibilitar mudança o aquisição vacinar fase desenvolvimento e registrar sanitário autorização emergencial anvisa agência nacional vigilância sanitário,saúde,07/01/2021 17h10Atualizada em 07/01/2021 20h39 ,"Anaís Motta, Rafael Bragança, Thaís Augusto e Kelli Kadanus",https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/01/07/saude-anuncia-acordo-com-butantan-por-46-mi-de-doses-da-coronavac-ate-abril.htm,1
As notícias mais importantes sobre coronavírus de 8 de julho,Bolsonaro vetou trechos de lei que prevê medidas de proteção a indígenas e povos tradicionais na pandemia. Estudantes da África do Sul ficam com a alimentação comprometida devido a fechamento de escolas.,"Hoje é quarta-feira, 8 de julho, e o Brasil tem 66, 8 mil mortes causadas pela Covid-19. O número de casos de novo coronavírus chega a 1,6 milhão no país. O número de mortes equivale a 12,2% do total no mundo pela doença, que já tem 11,8 milhões de casos confirmados e mais de 544,8 mil mortes.  Apenas dois países ultrapassaram 1 milhão de diagnósticos: Estados Unidos e Brasil. Em seguida estão Índia (742,4 mil casos) e Rússia (699,7 mil casos), segundo um monitoramento da universidade norte-americana Johns Hopkins atualizado nesta manhã.  Abaixo, o G1 reúne as principais notícias do dia sobre coronavírus:  Ao sancionar a lei que prevê medidas de proteção a indígenas e povos tradicionais durante a pandemia, Bolsonaro vetou itens como: obrigatoriedade de o governo facilitar acesso ao auxílio emergencial; garantia de distribuição de água potável, itens de higiene, limpeza e desinfecção de aldeias; obrigatoriedade de liberação de recursos emergenciais para saúde indígena.",saúde, 08/07/2020 11h20 , Por G1 ,https://g1.globo.com/bemestar/coronavirus/noticia/2020/07/08/as-noticias-mais-importantes-sobre-coronavirus-de-8-de-julho.ghtml,1
Ministério da Saúde adota novo fluxo de consolidação de casos de coronavírus,,o semana o pastar adotar classificação repassar secretariar estadual o o longo semana o ministério saudar treinar o consolidação notificação caso suspeito coronavírus o finalização orientação s secretariar saudar estadual o dia março segunda-feira o ministério saudar fluxo e adotará integralmente repassar gestor locar notificação reanalisar equipar pastar o ação descentralização consolidação caso buscar agilidade respostar doença ajuste fluxo realizar n semana,saúde,29/02/2020 19h46,"Na próxima quinta-feira (5), o Ministério da Saúde vai reunir um conjunto de especialistas para discutir a situação do coronavírus no Brasil. É mais uma iniciativa da pasta em conjunto com os demais estados da federação em busca das ações necessárias para o enfrentamento ao coronavírus no país.",https://www.gov.br/saude/pt-br/assuntos/noticias/ministerio-da-saude-adota-novo-fluxo-de-consolidacao-de-casos-de-coronavirus,1
"Não é verdade que vacina contra a covid-19 cause câncer, danos genéticos ou ‘homossexualismo’",,engenheiro identificar doutor rede social divulgar áudio alegação fantasioso o covid-19 e vacinar pesquisar,saúde,2020/10/29,Comprova,https://projetocomprova.com.br/publicações/nao-e-verdade-que-vacina-contra-a-covid-19-cause-cancer-danos-geneticos-ou-homossexualismo/,0
"Após governador, Pernambuco tem secretário e chefe de gabinete com covid-19  ",,o governar pernambuco anunciar hoje o secretário estadual saudar andré longo e o chefe gabinete governador paulo câmara psb milton coelho resultar positivo teste coronavírus o notícia dia seguinte confirmação diagnóstico covid-19 o governador o secretário estadual saudar andré longo ano e o chefe gabinete governador milton coelho testar positivar o covid-19 submeter o o exame segunda-feira o resultar positivar testar governador paulo câmara divulgar andré longo apresentar sintoma leve e milton coelho assintomático permanecer isolamento domiciliar e comandar pastar maneiro remoto o governar noto acordar divulgar ministério saudar o início pandemia hoje o pernambuco somar 21.242 caso oficiar covid-19 1.741 óbito paulo câmara anunciar facebook o coronavírus apresentar sintoma gripar e isolamento seguir ordem médico,saúde,19/05/2020 22h56 ,19/05/2020 22h56 ,https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/05/19/apos-governador-pernambuco-tem-secretario-e-chefe-de-gabinete-com-covid-19.htm,1
