dataset,news_id,rating,title,original_title,news_source,source_link,review_link
HealthStory,story_reviews_00070,3,Drug’s ability to lower frequency of migraines by 50 percent sounds pretty good–until you read the fine print,FDA approves new drug that prevents migraines without side effects,NBCNews.com,https://www.nbcnews.com/health/health-news/new-drug-uses-antibodies-stop-chronic-migraines-without-side-effects-n866696,https://www.healthnewsreview.org/review/drugs-ability-to-lower-frequency-of-migraines-by-50-percent-sounds-pretty-good-until-you-read-the-fine-print/
HealthStory,story_reviews_00071,4,Inquirer delivers well-rounded report on using laughing gas for labor pain–except for two things, Laughing gas makes a comeback for women in labor - like Kate Middleton,The Philadelphia Inquirer,http://www.philly.com/philly/health/nitrous-oxide-laughing-gas-child-birth-labor-kate-middleton-20180516.html,https://www.healthnewsreview.org/review/laughing-gas-makes-a-comeback-for-women-in-labor-like-kate-middleton/
HealthStory,story_reviews_00072,2,Reuters story on MS drug for kids even less informative than the FDA news release,FDA expands use of Novartis MS drug to pediatric patients,Reuters,https://www.reuters.com/article/us-fda-approval-novartis/fda-expands-use-of-novartis-ms-drug-to-pediatric-patients-idUSKBN1IC2L7,https://www.healthnewsreview.org/review/reuters-story-on-ms-drug-for-kids-even-less-informative-than-the-fda-news-release/
HealthStory,story_reviews_00073,3,Newsweek stokes false hope with ‘cure for baldness’ based on preliminary evidence,"NEW CURE FOR BALDNESS COULD BE FOUND IN EXISTING DRUG, SCIENTISTS SAY",Newsweek,http://www.newsweek.com/potential-new-cure-found-baldness-916336,https://www.healthnewsreview.org/review/newsweek-stokes-false-hope-with-cure-for-baldness-based-on-preliminary-evidence/
HealthStory,story_reviews_00074,4,Gene test for depression treatment: Realistic patient story helps keep WSJ article grounded,Which Anti-Depressant is Right for You? Your DNA Can Shed Some Light,The Wall Street Journal,https://www.wsj.com/articles/which-anti-depressant-is-right-for-you-your-dna-can-shed-some-light-1525622524,https://www.healthnewsreview.org/review/gene-test-for-depression-treatment-realistic-patient-story-helps-keep-wsj-article-grounded/
HealthStory,story_reviews_00075,4,Independent viewpoint helps round out HealthDay story on impact of earlier mammograms,Earlier Mammograms May Mean Less Need for Aggressive Treatments,Health Day,https://consumer.healthday.com/cancer-information-5/mammography-news-460/earlier-mammograms-may-mean-less-need-for-aggressive-treatments-733522.html,https://www.healthnewsreview.org/review/independent-viewpoint-helps-round-out-healthday-story-on-impact-of-earlier-mammograms/
HealthStory,story_reviews_00076,4,"Thank you, New York Times, for asking ‘Who is behind these studies? Where does the money come from?’",Ecstasy as PTSD Relief for Soldiers: ‘I Was Able to Forgive Myself’,The New York Times,https://www.nytimes.com/2018/05/01/us/ecstasy-molly-ptsd-mdma.html?rref=collection%2Fsectioncollection%2Fhealth&action=click&contentCollection=health&region=stream&module=stream_unit&version=latest&contentPlacement=2&pgtype=sectionfront,https://www.healthnewsreview.org/review/thank-you-new-york-times-for-asking-who-is-behind-these-studies-where-does-the-money-come-from/
HealthStory,story_reviews_00077,2,"Another rehashed news release from the Guardian, this time about partial vs. full knee replacement surgery",Partial rather than full knee replacements better for many – report,The Guardian,https://www.theguardian.com/society/2018/apr/30/partial-knee-replacements-osteoarthritis,https://www.healthnewsreview.org/review/another-rehashed-news-release-from-the-guardian-this-time-about-partial-vs-full-knee-replacement-surgery/
HealthStory,story_reviews_00078,4,"In comparison of clot-busting drugs, HealthDay gets props for being clear on costs and harms",A Better Clot-Buster Drug for Strokes?,Health Day,https://consumer.healthday.com/cardiovascular-health-information-20/heart-stroke-related-stroke-353/a-better-clot-buster-drug-for-strokes-733291.html,https://www.healthnewsreview.org/review/in-comparison-of-clot-busting-drugs-healthday-gets-props-for-being-clear-on-costs-and-harms/
HealthStory,story_reviews_00079,1,"Guardian spoon-feeds university news release to readers, claiming prostate cancer ‘breakthrough’",Prostate cancer breakthrough as UK team develops more accurate test,The Guardian,https://www.theguardian.com/society/2018/apr/22/prostate-cancer-ultrasound-diagnosis-test,https://www.healthnewsreview.org/review/prostate-cancer-breakthrough-guardian-spoon-feeds-university-news-release-to-readers/
HealthStory,story_reviews_00080,2,Reuters numbs with numbers on experimental migraine drug,Amgen's Aimovig halved migraine days in 30 percent of trial patients,Reuters,https://www.reuters.com/article/us-amgen-migraines-aimovig/amgens-aimovig-halved-migraine-days-in-30-percent-of-trial-patients-idUSKBN1HO348,https://www.healthnewsreview.org/review/reuters-numbs-with-numbers-on-experimental-migraine-drug/
HealthStory,story_reviews_00081,3,Can ‘thinking differently’ help sooth chronic back pain? Hard to tell from HealthDay’s fuzzy reporting,Overcoming Fear of Back Pain May Spur Recovery,Health Day,https://consumer.healthday.com/bone-and-joint-information-4/backache-news-53/overcoming-fear-of-back-pain-may-spur-recovery-732970.html,https://www.healthnewsreview.org/review/can-thinking-differently-help-sooth-chronic-back-pain-hard-to-tell-from-healthdays-fuzzy-reporting/
HealthStory,story_reviews_00082,3,"Immunotherapy prolongs survival, but at what cost? Washington Post needed more on treatment downsides","For advanced lung cancer, immune therapy plus chemo prolongs survival",The Washington Post,https://www.washingtonpost.com/news/to-your-health/wp/2018/04/16/for-advanced-lung-cancer-immune-therapy-plus-chemo-prolongs-survival/?utm_term=.94429130dee8,https://www.healthnewsreview.org/review/immunotherapy-prolongs-survival-but-at-what-cost-washington-post-needed-more-on-treatment-downsides/
HealthStory,story_reviews_00083,2,"Without any independent sources providing insight, readers of TIME’s coverage on lung cancer immunotherapy mostly left in the dark",New Studies Show Immune Treatments Could Be Key in the Fight Against Lung Cancer,Time,http://time.com/5239920/immune-treatments-for-lung-cancer/,https://www.healthnewsreview.org/review/without-any-independent-sources-providing-insight-readers-of-times-coverage-on-lung-cancer-immunotherapy-mostly-left-in-the-dark/
HealthStory,story_reviews_00084,4,Diagnosing Alzheimer’s using biomarkers–AP makes it clear that there is no benefit to patients,New way of defining Alzheimer's aims to find disease sooner,Associated Press,http://abcnews.go.com/Health/wireStory/defining-alzheimers-aims-find-disease-sooner-54354122,https://www.healthnewsreview.org/review/diagnosing-alzheimers-using-biomarkers-ap-makes-it-clear-theres-little-benefits-to-patients/
HealthStory,story_reviews_00085,3,"By downplaying risks, NY Times column gives lopsided take on new shingles vaccine",Why You Should Get the New Shingles Vaccine,The New York Times,https://www.nytimes.com/2018/04/09/well/why-you-should-get-the-new-shingles-vaccine.html,https://www.healthnewsreview.org/review/by-downplaying-risks-ny-times-column-gives-lopsided-take-on-new-shingles-vaccine/
HealthStory,story_reviews_00086,3,CNN leaves out key limitation of study on legalizing marijuana and opioid use,"Marijuana legalization could help offset opioid epidemic, studies find",CNN,https://www.cnn.com/2018/04/02/health/medical-cannabis-law-opioid-prescription-study/,https://www.healthnewsreview.org/review/cnn-leaves-out-key-limitation-to-study-on-legalizing-marijuana-and-opioid-use/
HealthStory,story_reviews_00087,3,Boston Globe overlooks evidence showing many patients not helped by ‘bionic’ joint replacements,"Boomers are going bionic, and they want joint replacements to let them do it all",The Boston Globe,http://www.bostonglobe.com/business/2018/04/02/boomers-line-for-joint-replacements-and-their-expectations-are-high/NSyWYCkx86ZJFBmtEOX6LP/story.html?camp=breakingnews%3Anewsletter,https://www.healthnewsreview.org/review/boston-globe-overlooks-evidence-showing-many-patients-not-helped-by-bionic-joint-replacements/
HealthStory,story_reviews_00088,3,Prostate cancer gene test: WSJ skirts around lack of long-term data,Prostate-Cancer Gene Test Helps Patients Decide on Treatment,The Wall Street Journal,https://www.wsj.com/articles/prostate-cancer-gene-test-helps-patients-decide-on-treatment-1522494300,https://www.healthnewsreview.org/review/prostate-cancer-gene-test-wsj-story-needed-more-discussion-on-lack-of-long-term-data/
HealthStory,story_reviews_00089,3,AP story on ‘selfie medicine’ adherence programs overlooked evidence showing they don’t work well,Selfie medicine: Phone apps push people to take their pills,Associated Press,https://www.nytimes.com/aponline/2018/03/28/health/ap-us-med-selfie-medicine.html,https://www.healthnewsreview.org/review/aps-look-at-selfie-medicine-adherence-programs-overlooked-evidence-showing-they-dont-work-well/
HealthStory,story_reviews_00090,2,Reuters lets Roche make data-free claims about drug’s impact on lung cancer survival,Roche's Tecentriq cocktail adds to lung cancer survival success,Reuters,https://www.reuters.com/article/us-roche-tecentriq/roches-tecentriq-cocktail-adds-to-lung-cancer-survival-success-idUSKBN1H20FP,https://www.healthnewsreview.org/review/reuters-lets-roche-make-data-free-claims-about-drugs-impact-on-lung-cancer-survival/
HealthStory,story_reviews_00091,3,Significant conflicts of interest not disclosed in LA Times story on modified Pap tests,Modified Pap tests can show early warning signs of other gynecological cancers,Los Angeles Times,http://www.latimes.com/science/sciencenow/la-sci-sn-pap-ovarian-cancer-20180322-story.html,https://www.healthnewsreview.org/review/significant-conflicts-of-interest-not-disclosed-in-la-times-story-on-modified-pap-tests/
HealthStory,story_reviews_00092,5,"Inquirer provides balanced and complete summary of debate over kratom, an herbal opioid",Is kratom a safe herbal remedy or a dangerous opioid?,The Philadelphia Inquirer,http://www.philly.com/philly/health/kratom-opioid-fda-cdc-herbal-coffee-20180320.html,https://www.healthnewsreview.org/review/inquirer-provides-balanced-and-complete-summary-of-debate-over-kratom-an-herbal-opioid/
HealthStory,story_reviews_00093,3,"Like so many news stories before it, Newsweek article makes male birth control pill sound imminent",DMAU: MALE BIRTH CONTROL PILL OFFERS 'UNPRECEDENTED' STUDY RESULTS,Newsweek,http://www.newsweek.com/male-contraceptive-birth-control-pill-850989,https://www.healthnewsreview.org/review/like-so-many-news-stories-before-it-newsweek-article-makes-male-birth-control-pill-sound-imminent/
HealthStory,story_reviews_00094,3,Is an unfinished pilot study of 8 patients really newsworthy?,A Surgery-Free Fix for Bad Knees?,Health Day,https://consumer.healthday.com/bone-and-joint-information-4/knee-problem-news-436/a-surgery-free-fix-for-bad-knees-732018.html,https://www.healthnewsreview.org/review/is-an-unfinished-pilot-study-of-8-patients-really-newsworthy-healthday-thinks-so/
HealthStory,story_reviews_00095,3,How strong is the evidence behind FDA’s proposal to reduce nicotine levels in cigarettes? Reuters story doesn’t say,FDA takes fresh step towards curbing U.S. nicotine addiction,Reuters,https://www.reuters.com/article/us-fda-tobacco-regulation/fda-takes-fresh-step-towards-curbing-u-s-nicotine-addiction-idUSKCN1GR24Z,https://www.healthnewsreview.org/review/how-strong-is-the-evidence-behind-fdas-proposal-to-reduce-nicotine-levels-in-cigarettes-reuters-story-doesnt-say/
HealthStory,story_reviews_00096,1,"Blood pressure pill shows promise compared to ‘usual care,’ HealthDay says, never explaining what that is",Three-in-One Pill Shows Promise in Beating High Blood Pressure,Health Day,https://consumer.healthday.com/circulatory-system-information-7/blood-pressure-news-70/three-in-one-pill-shows-promise-in-beating-high-blood-pressure-731890.html,https://www.healthnewsreview.org/review/three-in-one-blood-pressure-pill-shows-promise-compared-to-usual-care-healthday-says-never-explaining-what-that-is/
HealthStory,story_reviews_00097,2,"In rehash of news release, ABC News glosses over realities of experimental menopause drug","Menopause 'hot flash' medicine could cut symptom by three quarters, trial shows",ABCNews.com,http://abcnews.go.com/Health/menopause-hot-flash-medicine-cut-symptom-quarters-trial/story?id=53748322,https://www.healthnewsreview.org/review/in-rehash-of-news-release-abc-news-glosses-over-realities-of-experimental-menopause-drug/
HealthStory,story_reviews_00098,5,A pat on the back to CNN for its well-written story on barbershops and blood pressure,How barbershops could help lower blood pressure,CNN,https://www.cnn.com/2018/03/12/health/blood-pressure-barbershop-study/index.html,https://www.healthnewsreview.org/review/a-pat-on-the-back-to-cnn-for-its-well-written-story-on-barbershops-and-blood-pressure/
HealthStory,story_reviews_00099,1,USA Today rehashes PR talking points in story on at-home breast cancer gene test,Test risk of breast cancer from home with new FDA-approved DNA kit by 23andMe,USA Today,https://www.usatoday.com/story/news/nation-now/2018/03/07/new-home-fda-approved-breast-cancer-test-looks-dna-gene-mutations-increased-risk-test-risk-breast-ca/402406002/,https://www.healthnewsreview.org/review/usa-today-rehashes-pr-talking-points-in-story-on-at-home-breast-cancer-gene-test/
